movie_id,chunk_id,chunk_text,embedding_id,global_id
2278,3,Release year: 1998,1693,7304
2279,0,Title: Urban Legend,1694,7305
2279,1,"Genres: Horror, Thriller",1694,7306
2279,2,Average rating: 2.4/5.0 from 10 ratings,1694,7307
2279,3,Release year: 1998,1694,7308
2280,0,Title: Clay Pigeons,1695,7309
2280,1,Genres: Crime,1695,7310
2280,2,Average rating: 3.0/5.0 from 2 ratings,1695,7311
2280,3,Release year: 1998,1695,7312
2281,0,Title: Monument Ave,1696,7313
2281,1,"Genres: Action, Crime, Drama",1696,7314
2281,2,Average rating: 2.5/5.0 from 1 ratings,1696,7315
2281,3,Release year: 1998,1696,7316
2282,0,Title: Pecker,1697,7317
2282,1,"Genres: Comedy, Drama",1697,7318
2282,2,Average rating: 3.4/5.0 from 6 ratings,1697,7319
2282,3,Release year: 1998,1697,7320
2283,0,Title: Sheltering Sky The,1698,7321
2283,1,Genres: Drama,1698,7322
2283,2,Average rating: 3.5/5.0 from 2 ratings,1698,7323
2283,3,Release year: 1990,1698,7324
2286,0,Title: Fiendish Plot of Dr Fu Manchu The,1699,7325
2286,1,Genres: Comedy,1699,7326
2286,2,Average rating: 2.0/5.0 from 1 ratings,1699,7327
2286,3,Release year: 1980,1699,7328
2287,0,Title: Them,1700,7329
2287,1,"Genres: Horror, Sci-Fi, Thriller",1700,7330
2287,2,Average rating: 3.8/5.0 from 5 ratings,1700,7331
2287,3,Release year: 1954,1700,7332
2288,0,Title: Thing The,1701,7333
2288,1,"Genres: Action, Horror, Sci-Fi, Thriller",1701,7334
2288,2,Average rating: 3.9/5.0 from 45 ratings,1701,7335
2288,3,Release year: 1982,1701,7336
2289,0,Title: Player The,1702,7337
2289,1,"Genres: Comedy, Crime, Drama",1702,7338
2289,2,Average rating: 4.0/5.0 from 38 ratings,1702,7339
2289,3,Release year: 1992,1702,7340
2290,0,Title: Stardust Memories,1703,7341
2290,1,"Genres: Comedy, Drama",1703,7342
2290,2,Average rating: 3.6/5.0 from 5 ratings,1703,7343
2290,3,Release year: 1980,1703,7344
2291,0,Title: Edward Scissorhands,1704,7345
2291,1,"Genres: Drama, Fantasy, Romance",1704,7346
2291,2,Average rating: 3.7/5.0 from 80 ratings,1704,7347
2291,3,Tags: freaks,1704,7348
2291,4,Release year: 1990,1704,7349
2292,0,Title: Overnight Delivery,1705,7350
2292,1,"Genres: Comedy, Romance",1705,7351
2292,2,Average rating: 2.5/5.0 from 1 ratings,1705,7352
2292,3,Release year: 1998,1705,7353
2294,0,Title: Antz,1706,7354
2294,1,"Genres: Adventure, Animation, Children, Comedy, Fantasy",1706,7355
2294,2,Average rating: 3.2/5.0 from 45 ratings,1706,7356
2294,3,Release year: 1998,1706,7357
2295,0,Title: Impostors The,1707,7358
2295,1,Genres: Comedy,1707,7359
2295,2,Average rating: 4.5/5.0 from 2 ratings,1707,7360
2295,3,Tags: screwball,1707,7361
2295,4,Release year: 1998,1707,7362
2296,0,Title: Night at the Roxbury A,1708,7363
2296,1,Genres: Comedy,1708,7364
2296,2,Average rating: 2.1/5.0 from 10 ratings,1708,7365
2296,3,Tags: snl,1708,7366
2296,4,Release year: 1998,1708,7367
2297,0,Title: What Dreams May Come,1709,7368
2297,1,"Genres: Adventure, Drama, Fantasy, Romance",1709,7369
2297,2,Average rating: 3.6/5.0 from 14 ratings,1709,7370
2297,3,Release year: 1998,1709,7371
2298,0,Title: Strangeland,1710,7372
2298,1,Genres: Thriller,1710,7373
2298,2,Average rating: 4.0/5.0 from 1 ratings,1710,7374
2298,3,Release year: 1998,1710,7375
2300,0,Title: Producers The,1711,7376
2300,1,Genres: Comedy,1711,7377
2300,2,Average rating: 4.0/5.0 from 33 ratings,1711,7378
2300,3,Tags: broadway,1711,7379
2300,4,Release year: 1968,1711,7380
2301,0,Title: History of the World Part I,1712,7381
2301,1,"Genres: Comedy, Musical",1712,7382
2301,2,Average rating: 3.6/5.0 from 16 ratings,1712,7383
2301,3,Release year: 1981,1712,7384
2302,0,Title: My Cousin Vinny,1713,7385
2302,1,Genres: Comedy,1713,7386
2302,2,Average rating: 3.3/5.0 from 59 ratings,1713,7387
2302,3,Tags: court,1713,7388
2302,4,Release year: 1992,1713,7389
2303,0,Title: Nashville,1714,7390
2303,1,"Genres: Drama, Musical",1714,7391
2303,2,Average rating: 3.6/5.0 from 5 ratings,1714,7392
2303,3,Release year: 1975,1714,7393
2304,0,Title: Love Is the Devil,1715,7394
2304,1,Genres: Drama,1715,7395
2304,2,Average rating: 4.0/5.0 from 1 ratings,1715,7396
2304,3,Release year: 1998,1715,7397
2306,0,Title: Holy Man,1716,7398
2306,1,Genres: Comedy,1716,7399
2306,2,Average rating: 2.6/5.0 from 6 ratings,1716,7400
2306,3,Release year: 1998,1716,7401
2307,0,Title: One Tough Cop,1717,7402
2307,1,"Genres: Action, Crime",1717,7403
2307,2,Average rating: 3.0/5.0 from 1 ratings,1717,7404
2307,3,Release year: 1998,1717,7405
2310,0,Title: Mighty The,1718,7406
2310,1,Genres: Drama,1718,7407
2310,2,Average rating: 3.7/5.0 from 3 ratings,1718,7408
2310,3,Tags: adolescence,1718,7409
2310,4,Release year: 1998,1718,7410
2311,0,Title: 2010 The Year We Make Contact,1719,7411
2311,1,Genres: Sci-Fi,1719,7412
2311,2,Average rating: 3.6/5.0 from 17 ratings,1719,7413
2311,3,Release year: 1984,1719,7414
2312,0,Title: Children of a Lesser God,1720,7415
2312,1,Genres: Drama,1720,7416
2312,2,Average rating: 3.8/5.0 from 12 ratings,1720,7417
2312,3,Tags: death penalty,1720,7418
2312,4,Release year: 1986,1720,7419
2313,0,Title: Elephant Man The,1721,7420
2313,1,Genres: Drama,1721,7421
2313,2,Average rating: 4.0/5.0 from 17 ratings,1721,7422
2313,3,Tags: freaks,1721,7423
2313,4,Release year: 1980,1721,7424
2314,0,Title: Beloved,1722,7425
2314,1,Genres: Drama,1722,7426
2314,2,Average rating: 4.5/5.0 from 2 ratings,1722,7427
2314,3,Release year: 1998,1722,7428
2315,0,Title: Bride of Chucky Childs Play 4,1723,7429
2315,1,"Genres: Comedy, Horror, Thriller",1723,7430
2315,2,Average rating: 2.2/5.0 from 6 ratings,1723,7431
2315,3,Release year: 1998,1723,7432
2316,0,Title: Practical Magic,1724,7433
2316,1,"Genres: Drama, Fantasy, Mystery, Romance",1724,7434
2316,2,Average rating: 3.2/5.0 from 7 ratings,1724,7435
2316,3,Release year: 1998,1724,7436
2318,0,Title: Happiness,1725,7437
2318,1,"Genres: Comedy, Drama",1725,7438
2318,2,Average rating: 4.1/5.0 from 16 ratings,1725,7439
2318,3,Release year: 1998,1725,7440
2320,0,Title: Apt Pupil,1726,7441
2320,1,"Genres: Drama, Thriller",1726,7442
2320,2,Average rating: 3.0/5.0 from 9 ratings,1726,7443
2320,3,Release year: 1998,1726,7444
2321,0,Title: Pleasantville,1727,7445
2321,1,"Genres: Comedy, Drama, Fantasy",1727,7446
2321,2,Average rating: 3.5/5.0 from 61 ratings,1727,7447
2321,3,Release year: 1998,1727,7448
2322,0,Title: Soldier,1728,7449
2322,1,"Genres: Action, Sci-Fi, War",1728,7450
2322,2,Average rating: 3.1/5.0 from 8 ratings,1728,7451
2322,3,Release year: 1998,1728,7452
2323,0,Title: Cruise The,1729,7453
2323,1,Genres: Documentary,1729,7454
2323,2,Average rating: 4.2/5.0 from 2 ratings,1729,7455
2323,3,Release year: 1998,1729,7456
2324,0,Title: Life Is Beautiful La Vita è bella,1730,7457
2324,1,"Genres: Comedy, Drama, Romance, War",1730,7458
2324,2,Average rating: 4.2/5.0 from 88 ratings,1730,7459
2324,3,"Tags: poignant, tear jerker, holocaust, tearjerking, bittersweet, heartwarming, emotional, sentimental",1730,7460
2324,4,Release year: 1997,1730,7461
2325,0,Title: Orgazmo,1731,7462
2325,1,Genres: Comedy,1731,7463
2325,2,Average rating: 3.1/5.0 from 13 ratings,1731,7464
2325,3,Release year: 1997,1731,7465
2327,0,Title: Tales from the Darkside The Movie,1732,7466
2327,1,"Genres: Fantasy, Horror, Thriller",1732,7467
2327,2,Average rating: 3.7/5.0 from 3 ratings,1732,7468
2327,3,Release year: 1990,1732,7469
2328,0,Title: Vampires,1733,7470
2328,1,"Genres: Horror, Western",1733,7471
2328,2,Average rating: 2.4/5.0 from 7 ratings,1733,7472
2328,3,Release year: 1998,1733,7473
2329,0,Title: American History X,1734,7474
2329,1,"Genres: Crime, Drama",1734,7475
2329,2,Average rating: 4.2/5.0 from 129 ratings,1734,7476
2329,3,"Tags: politics, edward norton, racism, thoughtprovoking, emotional",1734,7477
2329,4,Release year: 1998,1734,7478
2330,0,Title: Hands on a Hard Body,1735,7479
2330,1,"Genres: Comedy, Documentary",1735,7480
2330,2,Average rating: 4.5/5.0 from 2 ratings,1735,7481
2330,3,Release year: 1996,1735,7482
2331,0,Title: Living Out Loud,1736,7483
2331,1,"Genres: Comedy, Drama, Romance",1736,7484
2331,2,Average rating: 3.0/5.0 from 3 ratings,1736,7485
2331,3,Release year: 1998,1736,7486
2332,0,Title: Belly,1737,7487
2332,1,"Genres: Crime, Drama",1737,7488
2332,2,Average rating: 1.2/5.0 from 2 ratings,1737,7489
2332,3,Release year: 1998,1737,7490
2333,0,Title: Gods and Monsters,1738,7491
2333,1,Genres: Drama,1738,7492
2333,2,Average rating: 4.1/5.0 from 4 ratings,1738,7493
2333,3,Release year: 1998,1738,7494
2334,0,Title: Siege The,1739,7495
2334,1,"Genres: Action, Thriller",1739,7496
2334,2,Average rating: 2.8/5.0 from 13 ratings,1739,7497
2334,3,Tags: terrorism,1739,7498
2334,4,Release year: 1998,1739,7499
2335,0,Title: Waterboy The,1740,7500
2335,1,Genres: Comedy,1740,7501
2335,2,Average rating: 3.2/5.0 from 28 ratings,1740,7502
2335,3,Tags: football,1740,7503
2335,4,Release year: 1998,1740,7504
2336,0,Title: Elizabeth,1741,7505
2336,1,Genres: Drama,1741,7506
2336,2,Average rating: 3.7/5.0 from 23 ratings,1741,7507
2336,3,Tags: england,1741,7508
2336,4,Release year: 1998,1741,7509
2337,0,Title: Velvet Goldmine,1742,7510
2337,1,Genres: Drama,1742,7511
2337,2,Average rating: 3.4/5.0 from 4 ratings,1742,7512
2337,3,Release year: 1998,1742,7513
2338,0,Title: I Still Know What You Did Last Summer,1743,7514
2338,1,"Genres: Horror, Mystery, Thriller",1743,7515
2338,2,Average rating: 2.1/5.0 from 18 ratings,1743,7516
2338,3,Release year: 1998,1743,7517
2339,0,Title: Ill Be Home For Christmas,1744,7518
2339,1,"Genres: Comedy, Romance",1744,7519
2339,2,Average rating: 1.5/5.0 from 1 ratings,1744,7520
2339,3,Release year: 1998,1744,7521
2340,0,Title: Meet Joe Black,1745,7522
2340,1,Genres: Romance,1745,7523
2340,2,Average rating: 3.0/5.0 from 20 ratings,1745,7524
2340,3,Release year: 1998,1745,7525
2342,0,Title: Hard Core Logo,1746,7526
2342,1,"Genres: Comedy, Drama",1746,7527
2342,2,Average rating: 4.0/5.0 from 2 ratings,1746,7528
2342,3,Release year: 1996,1746,7529
2344,0,Title: Runaway Train,1747,7530
2344,1,"Genres: Action, Adventure, Drama, Thriller",1747,7531
2344,2,Average rating: 3.2/5.0 from 8 ratings,1747,7532
2344,3,Release year: 1985,1747,7533
2346,0,Title: Stepford Wives The,1748,7534
2346,1,"Genres: Mystery, Sci-Fi, Thriller",1748,7535
2346,2,Average rating: 3.2/5.0 from 11 ratings,1748,7536
2346,3,Release year: 1975,1748,7537
2347,0,Title: Pope of Greenwich Village The,1749,7538
2347,1,Genres: Drama,1749,7539
2347,2,Average rating: 2.3/5.0 from 3 ratings,1749,7540
2347,3,Release year: 1984,1749,7541
2348,0,Title: Sid and Nancy,1750,7542
2348,1,Genres: Drama,1750,7543
2348,2,Average rating: 3.4/5.0 from 8 ratings,1750,7544
2348,3,Release year: 1986,1750,7545
2349,0,Title: Mona Lisa,1751,7546
2349,1,"Genres: Comedy, Thriller",1751,7547
2349,2,Average rating: 3.5/5.0 from 7 ratings,1751,7548
2349,3,Release year: 1986,1751,7549
2350,0,Title: Heart Condition,1752,7550
2350,1,Genres: Comedy,1752,7551
2350,2,Average rating: 3.5/5.0 from 2 ratings,1752,7552
2350,3,Release year: 1990,1752,7553
2351,0,Title: Nights of Cabiria Notti di Cabiria Le,1753,7554
2351,1,Genres: Drama,1753,7555
2351,2,Average rating: 4.3/5.0 from 7 ratings,1753,7556
2351,3,Tags: in netflix queue,1753,7557
2351,4,Release year: 1957,1753,7558
2352,0,Title: Big Chill The,1754,7559
2352,1,"Genres: Comedy, Drama",1754,7560
2352,2,Average rating: 3.8/5.0 from 25 ratings,1754,7561
2352,3,Release year: 1983,1754,7562
2353,0,Title: Enemy of the State,1755,7563
2353,1,"Genres: Action, Thriller",1755,7564
2353,2,Average rating: 3.5/5.0 from 67 ratings,1755,7565
2353,3,Release year: 1998,1755,7566
2354,0,Title: Rugrats Movie The,1756,7567
2354,1,"Genres: Animation, Children, Comedy",1756,7568
2354,2,Average rating: 2.5/5.0 from 7 ratings,1756,7569
2354,3,Release year: 1998,1756,7570
2355,0,Title: Bugs Life A,1757,7571
2355,1,"Genres: Adventure, Animation, Children, Comedy",1757,7572
2355,2,Average rating: 3.5/5.0 from 92 ratings,1757,7573
2355,3,Tags: pixar,1757,7574
2355,4,Release year: 1998,1757,7575
2356,0,Title: Celebrity,1758,7576
2356,1,Genres: Comedy,1758,7577
2356,2,Average rating: 2.6/5.0 from 5 ratings,1758,7578
2356,3,Release year: 1998,1758,7579
2357,0,Title: Central Station Central do Brasil,1759,7580
2357,1,Genres: Drama,1759,7581
2357,2,Average rating: 4.4/5.0 from 6 ratings,1759,7582
2357,3,Tags: south america,1759,7583
2357,4,Release year: 1998,1759,7584
2358,0,Title: Savior,1760,7585
2358,1,"Genres: Drama, War",1760,7586
2358,2,Average rating: 4.0/5.0 from 1 ratings,1760,7587
2358,3,Release year: 1998,1760,7588
2359,0,Title: Waking Ned Devine aka Waking Ned,1761,7589
2359,1,Genres: Comedy,1761,7590
2359,2,Average rating: 3.7/5.0 from 26 ratings,1761,7591
2359,3,Release year: 1998,1761,7592
2360,0,Title: Celebration The Festen,1762,7593
2360,1,Genres: Drama,1762,7594
2360,2,Average rating: 4.5/5.0 from 12 ratings,1762,7595
2360,3,Tags: in netflix queue,1762,7596
2360,4,Release year: 1998,1762,7597
2361,0,Title: Pink Flamingos,1763,7598
2361,1,Genres: Comedy,1763,7599
2361,2,Average rating: 2.8/5.0 from 10 ratings,1763,7600
2361,3,Release year: 1972,1763,7601
2362,0,Title: Glen or Glenda,1764,7602
2362,1,Genres: Drama,1764,7603
2362,2,Average rating: 4.0/5.0 from 1 ratings,1764,7604
2362,3,Release year: 1953,1764,7605
2363,0,Title: Godzilla Gojira,1765,7606
2363,1,"Genres: Drama, Horror, Sci-Fi",1765,7607
2363,2,Average rating: 2.2/5.0 from 3 ratings,1765,7608
2363,3,Release year: 1954,1765,7609
2364,0,Title: Godzilla 1985 The Legend Is Reborn Gojira Godzilla Return of Godzilla The,1766,7610
2364,1,"Genres: Action, Horror, Sci-Fi, Thriller",1766,7611
2364,2,Average rating: 1.5/5.0 from 2 ratings,1766,7612
2364,3,Release year: 1984,1766,7613
2365,0,Title: King Kong vs Godzilla Kingukongu tai Gojira,1767,7614
2365,1,"Genres: Action, Sci-Fi",1767,7615
2365,2,Average rating: 2.5/5.0 from 2 ratings,1767,7616
2365,3,Release year: 1962,1767,7617
2366,0,Title: King Kong,1768,7618
2366,1,"Genres: Action, Adventure, Fantasy, Horror",1768,7619
2366,2,Average rating: 3.6/5.0 from 25 ratings,1768,7620
2366,3,Release year: 1933,1768,7621
2367,0,Title: King Kong,1769,7622
2367,1,"Genres: Adventure, Fantasy, Romance, Sci-Fi, Thriller",1769,7623
2367,2,Average rating: 2.7/5.0 from 14 ratings,1769,7624
2367,3,Release year: 1976,1769,7625
2368,0,Title: King Kong Lives,1770,7626
2368,1,"Genres: Adventure, Sci-Fi",1770,7627
2368,2,Average rating: 2.0/5.0 from 1 ratings,1770,7628
2368,3,Release year: 1986,1770,7629
2369,0,Title: Desperately Seeking Susan,1771,7630
2369,1,"Genres: Comedy, Drama, Romance",1771,7631
2369,2,Average rating: 2.7/5.0 from 24 ratings,1771,7632
2369,3,Release year: 1985,1771,7633
2370,0,Title: Emerald Forest The,1772,7634
2370,1,"Genres: Action, Adventure, Drama",1772,7635
2370,2,Average rating: 3.0/5.0 from 1 ratings,1772,7636
2370,3,Release year: 1985,1772,7637
2371,0,Title: Fletch,1773,7638
2371,1,"Genres: Comedy, Crime, Mystery",1773,7639
2371,2,Average rating: 3.1/5.0 from 24 ratings,1773,7640
2371,3,Release year: 1985,1773,7641
2372,0,Title: Fletch Lives,1774,7642
2372,1,Genres: Comedy,1774,7643
2372,2,Average rating: 2.2/5.0 from 9 ratings,1774,7644
2372,3,Release year: 1989,1774,7645
2373,0,Title: Red Sonja,1775,7646
2373,1,"Genres: Action, Adventure, Fantasy",1775,7647
2373,2,Average rating: 2.3/5.0 from 9 ratings,1775,7648
2373,3,Release year: 1985,1775,7649
2374,0,Title: Gung Ho,1776,7650
2374,1,"Genres: Comedy, Drama",1776,7651
2374,2,Average rating: 3.2/5.0 from 9 ratings,1776,7652
2374,3,Release year: 1986,1776,7653
2375,0,Title: Money Pit The,1777,7654
2375,1,Genres: Comedy,1777,7655
2375,2,Average rating: 2.9/5.0 from 21 ratings,1777,7656
2375,3,Release year: 1986,1777,7657
2376,0,Title: View to a Kill A,1778,7658
2376,1,"Genres: Action, Adventure, Thriller",1778,7659
2376,2,Average rating: 3.2/5.0 from 21 ratings,1778,7660
2376,3,Release year: 1985,1778,7661
2377,0,Title: Lifeforce,1779,7662
2377,1,"Genres: Horror, Sci-Fi",1779,7663
2377,2,Average rating: 2.5/5.0 from 5 ratings,1779,7664
2377,3,Release year: 1985,1779,7665
2378,0,Title: Police Academy,1780,7666
2378,1,"Genres: Comedy, Crime",1780,7667
2378,2,Average rating: 3.0/5.0 from 22 ratings,1780,7668
2378,3,Release year: 1984,1780,7669
2379,0,Title: Police Academy 2 Their First Assignment,1781,7670
2379,1,"Genres: Comedy, Crime",1781,7671
2379,2,Average rating: 2.5/5.0 from 12 ratings,1781,7672
2379,3,Release year: 1985,1781,7673
2380,0,Title: Police Academy 3 Back in Training,1782,7674
2380,1,"Genres: Comedy, Crime",1782,7675
2380,2,Average rating: 2.3/5.0 from 10 ratings,1782,7676
2380,3,Release year: 1986,1782,7677
2381,0,Title: Police Academy 4 Citizens on Patrol,1783,7678
2381,1,"Genres: Comedy, Crime",1783,7679
2381,2,Average rating: 2.1/5.0 from 7 ratings,1783,7680
2381,3,Release year: 1987,1783,7681
2382,0,Title: Police Academy 5 Assignment Miami Beach,1784,7682
2382,1,"Genres: Comedy, Crime",1784,7683
2382,2,Average rating: 2.5/5.0 from 5 ratings,1784,7684
2382,3,Release year: 1988,1784,7685
2383,0,Title: Police Academy 6 City Under Siege,1785,7686
2383,1,"Genres: Comedy, Crime",1785,7687
2383,2,Average rating: 1.5/5.0 from 4 ratings,1785,7688
2383,3,Release year: 1989,1785,7689
2384,0,Title: Babe Pig in the City,1786,7690
2384,1,"Genres: Adventure, Children, Drama",1786,7691
2384,2,Average rating: 2.8/5.0 from 29 ratings,1786,7692
2384,3,Release year: 1998,1786,7693
2385,0,Title: Home Fries,1787,7694
2385,1,"Genres: Comedy, Romance",1787,7695
2385,2,Average rating: 2.3/5.0 from 3 ratings,1787,7696
2385,3,Release year: 1998,1787,7697
2387,0,Title: Very Bad Things,1788,7698
2387,1,"Genres: Comedy, Crime",1788,7699
2387,2,Average rating: 3.4/5.0 from 16 ratings,1788,7700
2387,3,"Tags: dark humor, dark comedy",1788,7701
2387,4,Release year: 1998,1788,7702
2388,0,Title: Steam The Turkish Bath Hamam,1789,7703
2388,1,"Genres: Drama, Romance",1789,7704
2388,2,Average rating: 4.0/5.0 from 1 ratings,1789,7705
2388,3,Release year: 1997,1789,7706
2389,0,Title: Psycho,1790,7707
2389,1,"Genres: Crime, Horror, Thriller",1790,7708
2389,2,Average rating: 1.9/5.0 from 9 ratings,1790,7709
2389,3,Release year: 1998,1790,7710
2390,0,Title: Little Voice,1791,7711
2390,1,Genres: Comedy,1791,7712
2390,2,Average rating: 3.9/5.0 from 7 ratings,1791,7713
2390,3,Tags: in netflix queue,1791,7714
2390,4,Release year: 1998,1791,7715
2391,0,Title: Simple Plan A,1792,7716
2391,1,"Genres: Crime, Drama, Thriller",1792,7717
2391,2,Average rating: 3.8/5.0 from 22 ratings,1792,7718
2391,3,Tags: heist,1792,7719
2391,4,Release year: 1998,1792,7720
2392,0,Title: Jack Frost,1793,7721
2392,1,"Genres: Children, Comedy, Drama",1793,7722
2392,2,Average rating: 1.9/5.0 from 8 ratings,1793,7723
2392,3,Release year: 1998,1793,7724
2393,0,Title: Star Trek Insurrection,1794,7725
2393,1,"Genres: Action, Drama, Romance, Sci-Fi",1794,7726
2393,2,Average rating: 3.1/5.0 from 33 ratings,1794,7727
2393,3,"Tags: space opera, cameowhoopi goldberg, star trek",1794,7728
2393,4,Release year: 1998,1794,7729
2394,0,Title: Prince of Egypt The,1795,7730
2394,1,"Genres: Animation, Musical",1795,7731
2394,2,Average rating: 3.5/5.0 from 25 ratings,1795,7732
2394,3,"Tags: moses, bible",1795,7733
2394,4,Release year: 1998,1795,7734
2395,0,Title: Rushmore,1796,7735
2395,1,"Genres: Comedy, Drama",1796,7736
2395,2,Average rating: 3.5/5.0 from 56 ratings,1796,7737
2395,3,Release year: 1998,1796,7738
2396,0,Title: Shakespeare in Love,1797,7739
2396,1,"Genres: Comedy, Drama, Romance",1797,7740
2396,2,Average rating: 3.8/5.0 from 92 ratings,1797,7741
2396,3,Tags: england,1797,7742
2396,4,Release year: 1998,1797,7743
2398,0,Title: Miracle on 34th Street,1798,7744
2398,1,"Genres: Comedy, Drama",1798,7745
2398,2,Average rating: 4.1/5.0 from 17 ratings,1798,7746
2398,3,Release year: 1947,1798,7747
2399,0,Title: Santa Claus The Movie,1799,7748
2399,1,"Genres: Adventure, Children, Fantasy",1799,7749
2399,2,Average rating: 2.2/5.0 from 4 ratings,1799,7750
2399,3,Release year: 1985,1799,7751
2400,0,Title: Prancer,1800,7752
2400,1,"Genres: Children, Drama, Fantasy",1800,7753
2400,2,Average rating: 3.0/5.0 from 2 ratings,1800,7754
2400,3,Release year: 1989,1800,7755
2401,0,Title: Pale Rider,1801,7756
2401,1,Genres: Western,1801,7757
2401,2,Average rating: 3.8/5.0 from 8 ratings,1801,7758
2401,3,Release year: 1985,1801,7759
2402,0,Title: Rambo First Blood Part II,1802,7760
2402,1,"Genres: Action, Adventure, Thriller",1802,7761
2402,2,Average rating: 2.7/5.0 from 19 ratings,1802,7762
